CustomerKey,GeographyKey,CustomerAlternateKey,fullname,gender,EmailAddress,EnglishOccupation,DateFirstPurchase,City,EnglishCountryRegionName
18723,13,AW00018723,Lacey K. Ma,Female,lacey28@adventure-works.com,Professional,2011-07-24,Port Macquarie,Australia
18724,32,AW00018724,Denise A. Fernandez,Female,denise16@adventure-works.com,Professional,2011-07-22,Bendigo,Australia
18725,31,AW00018725,Denise M. Kapoor,Female,denise4@adventure-works.com,Professional,2011-07-09,Hobart,Australia
18726,8,AW00018726,Katrina L. Anand,Female,katrina21@adventure-works.com,Professional,2011-07-10,Matraville,Australia
18727,35,AW00018727,Hailey A. Hernandez,Female,hailey58@adventure-works.com,Skilled Manual,2013-07-13,Melbourne,Australia
18728,6,AW00018728,Roger J. Luo,Male,roger33@adventure-works.com,Professional,2013-08-21,Lavender Bay,Australia
18729,36,AW00018729,Evan R. Parker,Male,evan23@adventure-works.com,Skilled Manual,2011-07-22,Melton,Australia
18730,7,AW00018730,Johnathan   Arthur,Male,johnathan8@adventure-works.com,Professional,2013-10-03,Malabar,Australia
18731,3,AW00018731,Brett E. Malhotra,Male,brett4@adventure-works.com,Professional,2011-07-27,Darlinghurst,Australia
18732,40,AW00018732,Zachary M. Jai,Male,zachary1@adventure-works.com,Clerical,2014-01-27,Warrnambool,Australia
18733,23,AW00018733,Rafael R. Gao,Male,rafael16@adventure-works.com,Professional,2013-03-01,Gold Coast,Australia
18734,20,AW00018734,Barbara   Ashe,Female,barbara50@adventure-works.com,Professional,2013-05-04,Brisbane,Australia
18735,28,AW00018735,Latasha R. Moreno,Female,latasha6@adventure-works.com,Professional,2011-07-11,Cloverdale,Australia
18736,35,AW00018736,Ashley R. Patterson,Female,ashley37@adventure-works.com,Professional,2011-07-26,Melbourne,Australia
18737,32,AW00018737,Ricky   Gomez,Male,ricky1@adventure-works.com,Professional,2011-07-27,Bendigo,Australia
18738,14,AW00018738,Tamara   Luo,Female,tamara17@adventure-works.com,Professional,2011-07-16,Rhodes,Australia
18739,34,AW00018739,Christy R. Pal,Female,christy29@adventure-works.com,Skilled Manual,2011-07-20,Geelong,Australia
18740,31,AW00018740,Adam   Hill,Male,adam43@adventure-works.com,Professional,2011-07-08,Hobart,Australia
18741,35,AW00018741,Edgar B. Martinez,Male,edgar18@adventure-works.com,Clerical,2013-11-17,Melbourne,Australia
18742,22,AW00018742,Don   Guo,Male,don6@adventure-works.com,Skilled Manual,2013-06-27,East Brisbane,Australia
18743,23,AW00018743,Glenn   Xu,Male,glenn13@adventure-works.com,Skilled Manual,2013-04-03,Gold Coast,Australia
18744,14,AW00018744,April R. Raje,Female,april12@adventure-works.com,Skilled Manual,2013-06-04,Rhodes,Australia
18745,26,AW00018745,Brooke   James,Female,brooke8@adventure-works.com,Skilled Manual,2013-08-19,Rockhampton,Australia
18746,36,AW00018746,Reginald A. Alvarez,Male,reginald12@adventure-works.com,Skilled Manual,2011-07-02,Melton,Australia
18747,27,AW00018747,Jacquelyn K. Diaz,Female,jacquelyn3@adventure-works.com,Skilled Manual,2011-07-02,Townsville,Australia
18748,21,AW00018748,Gabrielle R. Stewart,Female,gabrielle0@adventure-works.com,Skilled Manual,2014-01-14,Caloundra,Australia
18749,58,AW00018749,Olivia B. Stewart,Female,olivia24@adventure-works.com,Skilled Manual,2013-11-10,Newton,Canada
18750,331,AW00018750,Alexandra L. Perry,Female,alexandra31@adventure-works.com,Skilled Manual,2013-09-29,La Jolla,United States
18751,299,AW00018751,Kari K. Schmidt,Female,kari11@adventure-works.com,Skilled Manual,2013-02-15,Berkeley,United States
18752,345,AW00018752,Samantha   Walker,Female,samantha24@adventure-works.com,Skilled Manual,2013-03-22,Newport Beach,United States
18753,547,AW00018753,James Y. Moore,Male,james73@adventure-works.com,Skilled Manual,2013-07-09,Portland,United States
18754,300,AW00018754,Isabella   Mitchell,Female,isabella41@adventure-works.com,Skilled Manual,2013-03-11,Beverly Hills,United States
18755,50,AW00018755,Christopher   Lewis,Male,christopher21@adventure-works.com,Skilled Manual,2013-03-26,Haney,Canada
18756,71,AW00018756,Isabella   Thompson,Female,isabella71@adventure-works.com,Skilled Manual,2013-07-31,Westminster,Canada
18757,609,AW00018757,Frederick   Srini,Male,frederick7@adventure-works.com,Skilled Manual,2013-02-08,Bellingham,United States
18758,49,AW00018758,Devin M. Price,Male,devin66@adventure-works.com,Clerical,2013-02-20,Cliffside,Canada
18759,66,AW00018759,Devin   Phillips,Male,devin38@adventure-works.com,Clerical,2013-05-19,Sooke,Canada
18760,315,AW00018760,Morgan M. Wood,Female,morgan72@adventure-works.com,Clerical,2013-02-27,Downey,United States
18761,325,AW00018761,Luis   Wright,Male,luis51@adventure-works.com,Clerical,2013-08-23,Glendale,United States
18762,345,AW00018762,Arthur   Wilson,Female,arthur44@adventure-works.com,Skilled Manual,2013-11-17,Newport Beach,United States
18763,7,AW00018763,Julie E. Chander,Female,julie20@adventure-works.com,Management,2013-05-15,Malabar,Australia
18764,355,AW00018764,Natalie K. Scott,Female,natalie56@adventure-works.com,Skilled Manual,2013-07-20,Redwood City,United States
18765,648,AW00018765,Noah A. Shan,Male,noah25@adventure-works.com,Skilled Manual,2013-10-02,Yakima,United States
18766,3,AW00018766,Francisco W. Sai,Male,francisco6@adventure-works.com,Clerical,2011-07-16,Darlinghurst,Australia
18767,25,AW00018767,Gary C. Alonso,Male,gary19@adventure-works.com,Management,2011-07-14,Hervey Bay,Australia
18768,23,AW00018768,Dalton M. Garcia,Male,dalton15@adventure-works.com,Management,2011-07-25,Gold Coast,Australia
18769,5,AW00018769,Theresa L. Dominguez,Female,theresa9@adventure-works.com,Management,2011-07-18,Lane Cove,Australia
18770,301,AW00018770,Aaron   Hernandez,Male,aaron50@adventure-works.com,Skilled Manual,2013-08-22,Burbank,United States
18771,325,AW00018771,Robert L. Green,Male,robert55@adventure-works.com,Skilled Manual,2013-10-22,Glendale,United States
18772,336,AW00018772,Julia B. Hill,Female,julia19@adventure-works.com,Skilled Manual,2013-06-21,Lincoln Acres,United States
18773,336,AW00018773,Cassidy A. Price,Female,cassidy0@adventure-works.com,Skilled Manual,2013-05-19,Lincoln Acres,United States
18774,385,AW00018774,Justin   Flores,Male,justin9@adventure-works.com,Skilled Manual,2014-01-26,Woodland Hills,United States
18775,546,AW00018775,Andrea   Bell,Female,andrea15@adventure-works.com,Skilled Manual,2013-02-02,Oregon City,United States
18776,336,AW00018776,Connor   Allen,Male,connor50@adventure-works.com,Skilled Manual,2013-05-31,Lincoln Acres,United States
18777,315,AW00018777,Richard W. Clark,Male,richard13@adventure-works.com,Skilled Manual,2013-03-14,Downey,United States
18778,343,AW00018778,Miguel C. Washington,Male,miguel59@adventure-works.com,Skilled Manual,2013-09-22,National City,United States
18779,347,AW00018779,Jose   Hill,Male,jose48@adventure-works.com,Skilled Manual,2013-11-03,Novato,United States
18780,347,AW00018780,Evan K. Carter,Male,evan35@adventure-works.com,Skilled Manual,2013-11-04,Novato,United States
18781,372,AW00018781,Hunter J. Lewis,Male,hunter54@adventure-works.com,Management,2013-12-26,Spring Valley,United States
18782,326,AW00018782,Patrick   Reed,Male,patrick25@adventure-works.com,Management,2013-12-18,Grossmont,United States
18783,552,AW00018783,Michael   Martin,Male,michael46@adventure-works.com,Management,2013-12-26,W. Linn,United States
18784,369,AW00018784,Trinity M. Brooks,Female,trinity1@adventure-works.com,Management,2013-10-15,Santa Monica,United States
18785,60,AW00018785,Sara   Rivera,Female,sara18@adventure-works.com,Management,2013-11-28,Port Hammond,Canada
18786,298,AW00018786,Dustin   Chande,Male,dustin15@adventure-works.com,Management,2013-04-03,Bellflower,United States
18787,618,AW00018787,Mya L. Wood,Female,mya4@adventure-works.com,Management,2013-09-17,Issaquah,United States
18788,54,AW00018788,Madison L. Thompson,Female,madison16@adventure-works.com,Management,2013-11-21,N. Vancouver,Canada
18789,648,AW00018789,Seth C. Robinson,Male,seth17@adventure-works.com,Management,2013-12-21,Yakima,United States
18790,635,AW00018790,Julia   Martin,Female,julia36@adventure-works.com,Skilled Manual,2013-11-18,Renton,United States
18791,638,AW00018791,Megan   Blue,Female,megan34@adventure-works.com,Skilled Manual,2013-12-21,Sedro Woolley,United States
18792,552,AW00018792,Gabriella M. Peterson,Female,gabriella2@adventure-works.com,Skilled Manual,2013-11-24,W. Linn,United States
18793,40,AW00018793,Angel M. Cox,Male,angel10@adventure-works.com,Skilled Manual,2013-11-24,Warrnambool,Australia
18794,337,AW00018794,Andrew C. Davis,Male,andrew14@adventure-works.com,Skilled Manual,2013-11-02,Long Beach,United States
18795,62,AW00018795,Nathan A. Alexander,Male,nathan15@adventure-works.com,Clerical,2013-05-08,Royal Oak,Canada
18796,18,AW00018796,Marvin R. Ruiz,Male,marvin2@adventure-works.com,Skilled Manual,2013-10-09,Sydney,Australia
18797,634,AW00018797,Evan L. Murphy,Male,evan16@adventure-works.com,Skilled Manual,2014-01-21,Redmond,United States
18798,325,AW00018798,Andrea K. Allen,Female,andrea45@adventure-works.com,Skilled Manual,2013-10-31,Glendale,United States
18799,331,AW00018799,Jacob K. Lewis,Male,jacob17@adventure-works.com,Skilled Manual,2013-04-04,La Jolla,United States
18800,542,AW00018800,Jennifer A. Phillips,Female,jennifer8@adventure-works.com,Skilled Manual,2013-11-06,Lake Oswego,United States
18801,299,AW00018801,Dawn A. Yuan,Female,dawn30@adventure-works.com,Skilled Manual,2013-10-30,Berkeley,United States
18802,611,AW00018802,Mario T. Shen,Male,mario1@adventure-works.com,Skilled Manual,2013-11-26,Bremerton,United States
18803,611,AW00018803,Cedric V. Zheng,Male,cedric19@adventure-works.com,Skilled Manual,2013-12-06,Bremerton,United States
18804,347,AW00018804,Aaron   Gonzales,Male,aaron16@adventure-works.com,Skilled Manual,2013-12-16,Novato,United States
18805,536,AW00018805,Tracy   Simpson,Female,tracy4@adventure-works.com,Skilled Manual,2014-01-27,Beaverton,United States
18806,539,AW00018806,Kaitlyn   Torres,Female,kaitlyn60@adventure-works.com,Skilled Manual,2013-11-30,Corvallis,United States
18807,307,AW00018807,Spencer   Bennett,Male,spencer2@adventure-works.com,Management,2013-03-27,Chula Vista,United States
18808,310,AW00018808,Gabrielle   Perez,Female,gabrielle55@adventure-works.com,Professional,2013-12-17,Colma,United States
18809,536,AW00018809,Jason   King,Male,jason47@adventure-works.com,Professional,2013-04-01,Beaverton,United States
18810,612,AW00018810,Casey   Dominguez,Male,casey36@adventure-works.com,Management,2013-11-09,Burien,United States
18811,59,AW00018811,Samuel   Perry,Male,samuel6@adventure-works.com,Professional,2013-02-22,Oak Bay,Canada
18812,69,AW00018812,Kyle E. Adams,Male,kyle45@adventure-works.com,Professional,2013-03-01,Victoria,Canada
18813,607,AW00018813,Kristy G. Hernandez,Female,kristy4@adventure-works.com,Professional,2014-01-20,Ballard,United States
18814,616,AW00018814,Evan   Adams,Male,evan39@adventure-works.com,Professional,2013-07-10,Everett,United States
18815,626,AW00018815,Abigail   Rogers,Female,abigail5@adventure-works.com,Professional,2013-09-20,Lynnwood,United States
18816,546,AW00018816,Taylor   Smith,Female,taylor47@adventure-works.com,Professional,2013-02-28,Oregon City,United States
18817,633,AW00018817,Brittany   Russell,Female,brittany18@adventure-works.com,Professional,2013-12-24,Puyallup,United States
18818,343,AW00018818,Lucas   Torres,Male,lucas76@adventure-works.com,Management,2013-12-20,National City,United States
18819,368,AW00018819,Miranda   Bennett,Female,miranda1@adventure-works.com,Management,2013-12-05,Santa Cruz,United States
18820,383,AW00018820,Alexandria   Cook,Female,alexandria42@adventure-works.com,Management,2013-07-08,West Covina,United States
18821,55,AW00018821,Juan C. Morgan,Male,juan23@adventure-works.com,Professional,2013-06-14,Newton,Canada
18822,536,AW00018822,Gregory J. Ferrier,Male,gregory26@adventure-works.com,Professional,2013-08-10,Beaverton,United States
18823,298,AW00018823,Russell   Xu,Male,russell9@adventure-works.com,Management,2013-06-06,Bellflower,United States
18824,331,AW00018824,Elijah L. Collins,Male,elijah31@adventure-works.com,Professional,2013-11-29,La Jolla,United States
18825,358,AW00018825,Brandon A. Smith,Male,brandon37@adventure-works.com,Management,2013-09-09,San Carlos,United States
18826,62,AW00018826,Allison R. Stewart,Female,allison24@adventure-works.com,Professional,2013-03-13,Royal Oak,Canada
18827,536,AW00018827,Carmen G. Raman,Female,carmen15@adventure-works.com,Professional,2013-12-27,Beaverton,United States
18828,616,AW00018828,Morgan   Wright,Female,morgan17@adventure-works.com,Professional,2013-09-15,Everett,United States
18829,618,AW00018829,Jackson C. Simmons,Male,jackson17@adventure-works.com,Professional,2013-12-03,Issaquah,United States
18830,298,AW00018830,Kristine   Ortega,Female,kristine22@adventure-works.com,Management,2013-11-17,Bellflower,United States
18831,298,AW00018831,Andy   Hernandez,Male,andy8@adventure-works.com,Management,2013-12-26,Bellflower,United States
18832,355,AW00018832,Dylan C. Jackson,Male,dylan42@adventure-works.com,Management,2013-12-12,Redwood City,United States
18833,334,AW00018833,Morgan   Baker,Female,morgan13@adventure-works.com,Professional,2013-12-09,Lakewood,United States
18834,614,AW00018834,Ana S. Foster,Female,ana15@adventure-works.com,Professional,2013-12-28,Edmonds,United States
18835,316,AW00018835,Isabelle J. Coleman,Female,isabelle6@adventure-works.com,Professional,2013-01-29,El Cajon,United States
18836,633,AW00018836,Nicole   Cooper,Female,nicole35@adventure-works.com,Professional,2013-03-27,Puyallup,United States
18837,372,AW00018837,Amanda   Hernandez,Female,amanda61@adventure-works.com,Professional,2013-06-05,Spring Valley,United States
18838,372,AW00018838,Natalie C. Morris,Female,natalie2@adventure-works.com,Professional,2013-12-17,Spring Valley,United States
18839,60,AW00018839,Don   Lee,Male,don4@adventure-works.com,Professional,2013-11-10,Port Hammond,Canada
18840,633,AW00018840,Alexandria   Barnes,Female,alexandria3@adventure-works.com,Professional,2013-11-29,Puyallup,United States
18841,63,AW00018841,Gabriella   Campbell,Female,gabriella29@adventure-works.com,Professional,2013-05-02,Shawnee,Canada
18842,69,AW00018842,James M. Gonzalez,Male,james58@adventure-works.com,Professional,2013-05-10,Victoria,Canada
18843,536,AW00018843,Luis M. Perez,Male,luis36@adventure-works.com,Management,2013-11-20,Beaverton,United States
18844,635,AW00018844,Dalton A. Hernandez,Male,dalton25@adventure-works.com,Management,2013-06-21,Renton,United States
18845,642,AW00018845,Katherine E. Hughes,Female,katherine37@adventure-works.com,Management,2013-04-22,Tacoma,United States
18846,644,AW00018846,Deb   Hughes,Male,deb8@adventure-works.com,Management,2014-01-03,Walla Walla,United States
18847,553,AW00018847,Ariana B. Richardson,Female,ariana8@adventure-works.com,Management,2013-08-19,Woodburn,United States
18848,299,AW00018848,Christian J. Harris,Male,christian49@adventure-works.com,Management,2013-12-13,Berkeley,United States
18849,632,AW00018849,Faith   Flores,Female,faith11@adventure-works.com,Professional,2013-12-03,Port Orchard,United States
18850,339,AW00018850,Ethan   Hughes,Male,ethan8@adventure-works.com,Management,2013-12-05,Mill Valley,United States
18851,337,AW00018851,Dalton E. Cook,Male,dalton83@adventure-works.com,Skilled Manual,2013-12-12,Long Beach,United States
18852,60,AW00018852,Allison B. Sanders,Female,allison2@adventure-works.com,Skilled Manual,2013-08-08,Port Hammond,Canada
18853,539,AW00018853,Jacqueline   Gray,Female,jacqueline30@adventure-works.com,Skilled Manual,2013-04-26,Corvallis,United States
18854,623,AW00018854,Hunter   Turner,Male,hunter34@adventure-works.com,Skilled Manual,2013-12-19,Kirkland,United States
18855,54,AW00018855,Robert   Zhang,Male,robert35@adventure-works.com,Skilled Manual,2013-05-19,N. Vancouver,Canada
18856,352,AW00018856,Thomas   Green,Male,thomas50@adventure-works.com,Skilled Manual,2013-12-23,Palo Alto,United States
18857,614,AW00018857,Sebastian L. Sanders,Male,sebastian3@adventure-works.com,Skilled Manual,2013-12-20,Edmonds,United States
18858,336,AW00018858,Miguel K. Parker,Male,miguel42@adventure-works.com,Skilled Manual,2013-12-19,Lincoln Acres,United States
18859,62,AW00018859,Olivia   Henderson,Female,olivia50@adventure-works.com,Skilled Manual,2013-06-18,Royal Oak,Canada
18860,635,AW00018860,Sydney J. Foster,Female,sydney38@adventure-works.com,Professional,2013-12-06,Renton,United States
18861,607,AW00018861,Ashley   Wood,Female,ashley28@adventure-works.com,Professional,2013-10-10,Ballard,United States
18862,300,AW00018862,Luke   Zhang,Male,luke13@adventure-works.com,Professional,2013-12-04,Beverly Hills,United States
